race_id,candidate,party,direction,amount,date_paid,paid_to,what_for,image_number,cycle,filing_url
2025-H-FL-01,Jimmy Patronis,REP,support,10244.45,2025-03-25,IMGE LLC,TEXTING SERVICES,202507319779663017,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202507319779663017
2025-H-FL-06,Randy Fine,REP,support,66644.64,2025-03-26,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202507319779663017,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202507319779663017
2025-H-FL-06,Randy Fine,REP,support,10244.44,2025-03-25,IMGE LLC,TEXTING SERVICES,202507319779663018,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202507319779663018
2026-H-AZ-01,Jay Feely,REP,support,52012.62,2026-09-24,CALIBER CONTACT,PRINTING/POSTAGE,202609249908417835,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417835
2026-H-AZ-01,Jay Feely,REP,support,52012.62,2026-09-21,CALIBER CONTACT,PRINTING/POSTAGE,202609219908383837,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609219908383837
2026-H-AZ-01,Jay Feely,REP,support,49695.42,2026-09-14,CALIBER CONTACT,PRINTING/POSTAGE,202609149904205608,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609149904205608
2026-H-AZ-01,Jay Feely,REP,support,39795.25,2026-09-10,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609109904190235,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190235
2026-H-AZ-01,Jay Feely,REP,support,12220.20,2026-09-03,CALIBER CONTACT,PRINTING,202609049904103641,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609049904103641
2026-H-AZ-06,Juan Ciscomani,REP,support,49147.70,2026-09-24,CALIBER CONTACT,PRINTING/POSTAGE,202609249908417835,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417835
2026-H-AZ-06,Juan Ciscomani,REP,support,49147.70,2026-09-21,CALIBER CONTACT,PRINTING/POSTAGE,202609219908383837,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609219908383837
2026-H-AZ-06,Juan Ciscomani,REP,support,49147.70,2026-09-14,CALIBER CONTACT,PRINTING/POSTAGE,202609149904205607,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609149904205607
2026-H-AZ-06,Juan Ciscomani,REP,support,40122.50,2026-09-10,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609109904190235,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190235
2026-H-AZ-06,Juan Ciscomani,REP,support,12220.20,2026-09-03,CALIBER CONTACT,PRINTING,202609049904103641,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609049904103641
2026-H-CA-22,David G. Valadao,REP,support,30917.23,2026-09-24,CALIBER CONTACT,PRINTING/POSTAGE,202609249908417834,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417834
2026-H-CA-22,David G. Valadao,REP,support,30917.23,2026-09-21,CALIBER CONTACT,PRINTING/POSTAGE,202609219908383838,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609219908383838
2026-H-CA-22,David G. Valadao,REP,support,30917.23,2026-09-14,CALIBER CONTACT,PRINTING,202609149904205607,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609149904205607
2026-H-CA-22,David G. Valadao,REP,support,20241.10,2026-09-10,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609109904190234,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190234
2026-H-CA-22,David G. Valadao,REP,support,12220.20,2026-09-03,CALIBER CONTACT,PRINTING,202609049904103642,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609049904103642
2026-H-CO-08,Gabe Evans,REP,support,30241.88,2026-09-24,CALIBER CONTACT,PRINTING/POSTAGE,202609249908417833,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417833
2026-H-CO-08,Gabe Evans,REP,support,30241.88,2026-09-21,CALIBER CONTACT,PRINTING/POSTAGE,202609219908383839,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609219908383839
2026-H-CO-08,Gabe Evans,REP,support,30241.88,2026-09-14,CALIBER CONTACT,PRINTING/POSTAGE,202609149904205606,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609149904205606
2026-H-CO-08,Gabe Evans,REP,support,21320.20,2026-09-10,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609109904190232,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190232
2026-H-CO-08,Gabe Evans,REP,support,12220.20,2026-09-03,CALIBER CONTACT,PRINTING,202609049904103643,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609049904103643
2026-H-FL-25,Jared Moskowitz,DEM,oppose,29365.50,2026-09-24,IMGE LLC,DIGITAL MEDIA,202609249908417857,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417857
2026-H-FL-25,Jared Moskowitz,DEM,oppose,10728.75,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417852,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417852
2026-H-FL-25,Jared Moskowitz,DEM,oppose,10000.00,2026-09-24,IMGE LLC,DIGITAL MEDIA,202609249908417857,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417857
2026-H-FL-25,Jared Moskowitz,DEM,oppose,335.00,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417852,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417852
2026-H-FL-25,Jared Moskowitz,DEM,oppose,4336.20,2026-09-15,STORYTELLERS GROUP LLC,PRINTING,202609159904217897,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609159904217897
2026-H-FL-25,Scott Singer,REP,support,4336.20,2026-09-15,STORYTELLERS GROUP LLC,PRINTING,202609159904217896,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609159904217896
2026-H-FL-25,Jared Moskowitz,DEM,oppose,19364.95,2026-09-10,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609109904190232,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190232
2026-H-FL-25,Scott Singer,REP,support,19364.95,2026-09-10,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609109904190231,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190231
2026-H-FL-25,Scott Singer,REP,support,2720.55,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179072,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179072
2026-H-FL-25,Jared Moskowitz,DEM,oppose,2720.54,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179072,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179072
2026-H-FL-25,Jared Moskowitz,DEM,oppose,1012.50,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179073,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179073
2026-H-FL-25,Scott Singer,REP,support,1012.50,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179073,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179073
2026-H-FL-25,Jared Moskowitz,DEM,oppose,4336.20,2026-08-31,STORYTELLERS GROUP LLC,PRINTING,202609029904082309,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082309
2026-H-FL-25,Scott Singer,REP,support,4336.20,2026-08-31,STORYTELLERS GROUP LLC,PRINTING,202609029904082309,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082309
2026-H-FL-25,Scott Singer,REP,support,500.00,2026-08-27,STORYTELLERS GROUP LLC,PRINTING,202609029904082301,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082301
2026-H-IA-01,Christina Bohannan,DEM,oppose,837.34,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417850,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417850
2026-H-IA-01,Christina Bohannan,DEM,oppose,9930.00,2026-09-18,THE BAKER GROUP LLC,PRINTING/POSTAGE,202609189904424535,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424535
2026-H-IA-01,Mariannette Miller-Meeks,REP,support,15923.05,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179036,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179036
2026-H-IA-02,Lindsay James,DEM,oppose,768.51,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417849,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417849
2026-H-IA-02,Lindsay James,DEM,oppose,8783.00,2026-09-18,THE BAKER GROUP LLC,PRINTING/POSTAGE,202609189904424535,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424535
2026-H-IA-02,Joe Mitchell,REP,support,14792.70,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179037,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179037
2026-H-IA-03,Sarah Trone Garriott,DEM,oppose,851.49,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417845,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417845
2026-H-IA-03,Sarah Trone Garriott,DEM,oppose,7033.00,2026-09-18,THE BAKER GROUP LLC,PRINTING/POSTAGE,202609189904424536,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424536
2026-H-IA-03,Zachary Nunn,REP,support,16676.07,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179038,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179038
2026-H-ME-02,Paul LePage,REP,support,1322.44,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417859,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417859
2026-H-ME-02,Matt Dunlap,DEM,oppose,1322.43,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417859,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417859
2026-H-ME-02,Matt Dunlap,DEM,oppose,24288.00,2026-09-21,RED MAVERICK MEDIA LLC,PRINTING/POSTAGE,202609219908383840,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609219908383840
2026-H-ME-02,Paul LePage,REP,support,24288.00,2026-09-21,RED MAVERICK MEDIA LLC,PRINTING/POSTAGE,202609219908383839,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609219908383839
2026-H-ME-02,Matt Dunlap,DEM,oppose,24288.00,2026-09-14,RED MAVERICK MEDIA LLC,PRINTING/POSTAGE,202609149904205612,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609149904205612
2026-H-ME-02,Paul LePage,REP,support,24288.00,2026-09-14,RED MAVERICK MEDIA LLC,PRINTING/POSTAGE,202609149904205611,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609149904205611
2026-H-ME-02,Matt Dunlap,DEM,oppose,48576.00,2026-09-10,RED MAVERICK MEDIA LLC,PRINTING/POSTAGE,202609109904190245,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190245
2026-H-ME-02,Paul LePage,REP,support,15525.00,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179040,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179040
2026-H-ME-02,Matt Dunlap,DEM,oppose,2224.97,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179070,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179070
2026-H-ME-02,Paul LePage,REP,support,2224.97,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179070,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179070
2026-H-ME-02,Matt Dunlap,DEM,oppose,590.00,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179074,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179074
2026-H-ME-02,Paul LePage,REP,support,590.00,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179074,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179074
2026-H-MI-04,Sean McCann,DEM,oppose,26161.05,2026-09-25,IMGE LLC,DIGITAL MEDIA,202609259908418862,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609259908418862
2026-H-MI-04,Sean McCann,DEM,oppose,37500.00,2026-09-24,IMGE LLC,DIGITAL MEDIA,202609249908417839,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417839
2026-H-MI-04,Sean McCann,DEM,oppose,27531.99,2026-09-24,IMGE LLC,DIGITAL MEDIA,202609249908417837,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417837
2026-H-MI-04,Sean McCann,DEM,oppose,5740.10,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417854,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417854
2026-H-MI-04,Sean McCann,DEM,oppose,1180.00,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417856,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417856
2026-H-MI-04,Bill Huizenga,REP,support,7398.95,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179042,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179042
2026-H-MI-04,Sean McCann,DEM,oppose,5448.63,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179067,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179067
2026-H-MI-04,Bill Huizenga,REP,support,5448.63,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179067,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179067
2026-H-MI-04,Sean McCann,DEM,oppose,1350.00,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179063,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179063
2026-H-MI-04,Bill Huizenga,REP,support,1350.00,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179063,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179063
2026-H-MI-07,William Lawrence,DEM,oppose,26198.12,2026-09-24,IMGE LLC,DIGITAL MEDIA,202609249908417837,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417837
2026-H-MI-07,William Lawrence,DEM,oppose,10000.00,2026-09-24,IMGE LLC,DIGITAL MEDIA,202609249908417840,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417840
2026-H-MI-07,William Lawrence,DEM,oppose,5753.28,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417855,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417855
2026-H-MI-07,William Lawrence,DEM,oppose,845.00,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417854,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417854
2026-H-MI-07,Tom Barrett,REP,support,10955.32,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179044,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179044
2026-H-MI-07,Tom Barrett,REP,support,5875.08,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179068,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179068
2026-H-MI-07,William Lawrence,DEM,oppose,5875.07,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179068,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179068
2026-H-MI-07,William Lawrence,DEM,oppose,1350.00,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179065,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179065
2026-H-MI-07,Tom Barrett,REP,support,1350.00,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179065,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179065
2026-H-MI-08,Kristen McDonald Rivet,DEM,oppose,10000.00,2026-09-24,IMGE LLC,DIGITAL MEDIA,202609249908417840,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417840
2026-H-MI-08,Kristen McDonald Rivet,DEM,oppose,5783.71,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417855,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417855
2026-H-MI-08,Kristen McDonald Rivet,DEM,oppose,1180.00,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417856,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417856
2026-H-MI-08,Tom Smith,REP,support,10395.23,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179045,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179045
2026-H-MI-08,Kristen McDonald Rivet,DEM,oppose,5849.35,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179066,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179066
2026-H-MI-08,Tom Smith,REP,support,5849.35,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179066,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179066
2026-H-MI-08,Kristen McDonald Rivet,DEM,oppose,1350.00,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179062,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179062
2026-H-MI-08,Tom Smith,REP,support,1350.00,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179062,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179062
2026-H-MI-10,Christina Hines,DEM,oppose,17242.94,2026-09-24,IMGE LLC,DIGITAL MEDIA,202609249908417838,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417838
2026-H-MI-10,Christina Hines,DEM,oppose,10000.00,2026-09-24,IMGE LLC,DIGITAL MEDIA,202609249908417841,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417841
2026-H-MI-10,Christina Hines,DEM,oppose,3820.40,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417853,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417853
2026-H-MI-10,Christina Hines,DEM,oppose,845.00,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417853,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417853
2026-H-MI-10,Michael Bouchard,REP,support,6712.55,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179047,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179047
2026-H-MI-10,Christina Hines,DEM,oppose,3538.29,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179069,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179069
2026-H-MI-10,Michael Bouchard,REP,support,3538.29,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179069,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179069
2026-H-MI-10,Christina Hines,DEM,oppose,1435.00,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179064,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179064
2026-H-MI-10,Michael Bouchard,REP,support,1435.00,2026-09-09,IMGE LLC,TEXTING SERVICE,202609099904179064,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179064
2026-H-NH-01,Stefany Shaheen,DEM,oppose,21137.00,2026-09-21,RED MAVERICK MEDIA LLC,PRINTING/POSTAGE,202609219908383841,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609219908383841
2026-H-NH-01,Anthony DiLorenzo,REP,support,21137.00,2026-09-21,RED MAVERICK MEDIA LLC,PRINTING/POSTAGE,202609219908383840,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609219908383840
2026-H-NH-01,Stefany Shaheen,DEM,oppose,42274.00,2026-09-14,RED MAVERICK MEDIA LLC,PRINTING/POSTAGE,202609149904205612,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609149904205612
2026-H-NH-01,Stefany Shaheen,DEM,oppose,21137.00,2026-09-14,RED MAVERICK MEDIA LLC,PRINTING/POSTAGE,202609149904205611,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609149904205611
2026-H-NH-01,Anthony DiLorenzo,REP,support,21137.00,2026-09-14,RED MAVERICK MEDIA LLC,PRINTING/POSTAGE,202609149904205610,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609149904205610
2026-H-NH-01,Anthony DiLorenzo,REP,support,8401.68,2026-09-10,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609109904190229,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190229
2026-H-NH-02,Lily Tang Williams,REP,support,8016.23,2026-09-10,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609109904190230,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190230
2026-H-NJ-07,Rebecca Bennett,DEM,oppose,14647.72,2026-09-24,IMGE LLC,DIGITAL MEDIA,202609249908417845,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417845
2026-H-NJ-07,Rebecca Bennett,DEM,oppose,1138.22,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417860,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417860
2026-H-NJ-07,"Thomas H. Kean, Jr.",REP,support,42754.80,2026-09-10,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609109904190234,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190234
2026-H-NJ-07,"Thomas H. Kean, Jr.",REP,support,500.00,2026-08-27,STORYTELLERS GROUP LLC,PRINTING,202609029904082302,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082302
2026-H-NJ-07,"Thomas H. Kean, Jr.",REP,support,5407.88,2026-08-21,STORYTELLERS GROUP LLC,PRINTING,202609029904082292,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082292
2026-H-NJ-07,Rebecca Bennett,DEM,oppose,5407.87,2026-08-21,STORYTELLERS GROUP LLC,PRINTING,202609029904082292,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082292
2026-H-NY-17,Cait Conley,DEM,oppose,1133.61,2026-09-25,IMGE LLC,TEXTING SERVICE,202609259908418862,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609259908418862
2026-H-NY-17,Cait Conley,DEM,oppose,9012.35,2026-09-24,IMGE LLC,DIGITAL MEDIA,202609249908417843,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417843
2026-H-NY-17,Michael Lawler,REP,support,42170.70,2026-09-10,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609109904190231,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190231
2026-H-NY-17,Michael Lawler,REP,support,500.00,2026-08-27,STORYTELLERS GROUP LLC,PRINTING,202609029904082302,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082302
2026-H-NY-17,Michael Lawler,REP,support,5063.33,2026-08-21,STORYTELLERS GROUP LLC,PRINTING,202609029904082293,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082293
2026-H-NY-17,Cait Conley,DEM,oppose,5063.32,2026-08-21,STORYTELLERS GROUP LLC,PRINTING,202609029904082293,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609029904082293
2026-H-OH-01,Greg Landsman,DEM,oppose,977.33,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417850,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417850
2026-H-OH-01,Greg Landsman,DEM,oppose,2193.75,2026-09-23,RED ZONE STRATEGIC LLC,PRINTING,202609249908417825,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417825
2026-H-OH-01,Eric Conroy,REP,support,2193.75,2026-09-23,RED ZONE STRATEGIC LLC,PRINTING,202609249908417825,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417825
2026-H-OH-01,Eric Conroy,REP,support,12480.97,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179049,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179049
2026-H-OH-05,Brian Shaver,DEM,oppose,1417.98,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417848,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417848
2026-H-OH-05,Brian Shaver,DEM,oppose,2632.50,2026-09-23,RED ZONE STRATEGIC LLC,PRINTING,202609249908417827,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417827
2026-H-OH-05,Robert E. Latta,REP,support,2632.50,2026-09-23,RED ZONE STRATEGIC LLC,PRINTING,202609249908417827,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417827
2026-H-OH-05,Robert E. Latta,REP,support,11479.32,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179050,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179050
2026-H-OH-07,Brian Poindexter,DEM,oppose,2432.50,2026-09-24,RED ZONE STRATEGIC LLC,PRINTING,202609249908417863,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417863
2026-H-OH-07,Brian Poindexter,DEM,oppose,1007.31,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417847,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417847
2026-H-OH-07,Max L. Miller,REP,support,12546.30,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179051,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179051
2026-H-OH-09,Marcy Kaptur,DEM,oppose,1047.42,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417851,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417851
2026-H-OH-09,Marcy Kaptur,DEM,oppose,2043.75,2026-09-23,RED ZONE STRATEGIC LLC,PRINTING,202609249908417830,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417830
2026-H-OH-09,Derek Merrin,REP,support,2043.75,2026-09-23,RED ZONE STRATEGIC LLC,PRINTING,202609249908417829,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417829
2026-H-OH-09,Derek Merrin,REP,support,11174.80,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179052,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179052
2026-H-OH-13,Emilia Strong Sykes,DEM,oppose,1236.37,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417846,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417846
2026-H-OH-13,Emilia Strong Sykes,DEM,oppose,2043.75,2026-09-23,RED ZONE STRATEGIC LLC,PRINTING,202609249908417832,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417832
2026-H-OH-13,Carey Coleman,REP,support,2043.75,2026-09-23,RED ZONE STRATEGIC LLC,PRINTING,202609249908417831,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417831
2026-H-OH-13,Carey Coleman,REP,support,10920.97,2026-09-09,CONNECTION STRATEGY LLC,MESSAGE PHONE CALLS,202609099904179053,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609099904179053
2026-H-PA-07,Bob Brooks,DEM,oppose,29085.64,2026-09-24,IMGE LLC,DIGITAL MEDIA,202609249908417843,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417843
2026-H-PA-07,Bob Brooks,DEM,oppose,2658.43,2026-09-24,IMGE LLC,TEXTING SERVICE,202609249908417860,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609249908417860
2026-H-PA-07,Bob Brooks,DEM,oppose,24521.50,2026-09-18,STORYTELLERS GROUP LLC,PRINTING/POSTAGE,202609189904424532,2026,https://docquery.fec.gov/cgi-bin/fecimg/?202609189904424532
