spend_date,amount,support_oppose,race_id,race_name,candidate_id,candidate_name,office,state,district,race_id_source,race_disagreement,race_id_inline,race_id_candidate,committee_id,committee_name,payee_name,purpose,cycle,transaction_id,sub_id,file_number,filing_form,report_type,amendment_indicator,action_code,most_recent,is_notice,image_number,pdf_url,expenditure_date,disbursement_date,dissemination_date,fec_candidate_name,party
2024-09-09,373417.60,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.167,4111420241068857546,1829340,F3X,Q3,N,A,True,False,202410159698270983,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270983,2024-09-10,2024-09-10,2024-09-09,"HARRIS, KAMALA",DEM
2024-09-13,413026.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,RED MAVERICK MEDIA LLC,PRINTING/POSTAGE,2024,SE24.163,4111420241068857803,1829340,F3X,Q3,N,A,True,False,202410159698271111,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271111,2024-09-06,2024-09-06,2024-09-13,"TRUMP, DONALD J.",REP
2024-09-13,128257.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,2024,SE24.174,4111420241068857623,1829340,F3X,Q3,N,A,True,False,202410159698271021,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271021,2024-09-12,2024-09-12,2024-09-13,"TRUMP, DONALD J.",REP
2024-09-13,128257.00,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,2024,SE24.175,4111420241068857624,1829340,F3X,Q3,N,A,True,False,202410159698271022,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271022,2024-09-12,2024-09-12,2024-09-13,"HARRIS, KAMALA",DEM
2024-09-13,34644.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,2024,SE24.178,4111420241068857625,1829340,F3X,Q3,N,A,True,False,202410159698271022,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271022,2024-09-13,2024-09-13,2024-09-13,"TRUMP, DONALD J.",REP
2024-09-13,34644.00,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,2024,SE24.179,4111420241068857626,1829340,F3X,Q3,N,A,True,False,202410159698271023,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271023,2024-09-13,2024-09-13,2024-09-13,"HARRIS, KAMALA",DEM
2024-09-13,195759.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,2024,SE24.180,4111420241068857627,1829340,F3X,Q3,N,A,True,False,202410159698271023,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271023,2024-09-13,2024-09-13,2024-09-13,"TRUMP, DONALD J.",REP
2024-09-14,15175.00,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,THE BAKER GROUP LLC,PRINTING,2024,SE24.176,4111420241068857831,1829340,F3X,Q3,N,A,True,False,202410159698271125,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271125,2024-09-13,2024-09-13,2024-09-14,"TRUMP, DONALD J.",REP
2024-09-14,15175.00,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,THE BAKER GROUP LLC,PRINTING,2024,SE24.177,4111420241068857832,1829340,F3X,Q3,N,A,True,False,202410159698271126,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271126,2024-09-13,2024-09-13,2024-09-14,"HARRIS, KAMALA",DEM
2024-09-15,8692.50,support,2024-H-ME-02,ME-02 (2024),H4ME02291,Austin Theriault,H,ME,02,candidate_id,False,2024-H-ME-02,2024-H-ME-02,C00879510,America PAC,THE LUKENS COMPANY,PRINTING,2024,SE24.153,4111420241068857850,1829340,F3X,Q3,N,A,True,False,202410159698271135,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271135,2024-09-06,2024-09-06,2024-09-15,"THERIAULT, AUSTIN LEO",REP
2024-09-15,8692.50,oppose,2024-H-ME-02,ME-02 (2024),H8ME02185,Jared F. Golden,H,ME,02,candidate_id,False,2024-H-ME-02,2024-H-ME-02,C00879510,America PAC,THE LUKENS COMPANY,PRINTING,2024,SE24.154,4111420241068857851,1829340,F3X,Q3,N,A,True,False,202410159698271135,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271135,2024-09-06,2024-09-06,2024-09-15,"GOLDEN, JARED",DEM
2024-09-15,65250.00,support,2024-H-WA-03,WA-03 (2024),H2WA03100,Joe Kent,H,WA,03,candidate_id,False,2024-H-WA-03,2024-H-WA-03,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.193,4111420241068857547,1829340,F3X,Q3,N,A,True,False,202410159698270983,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270983,2024-09-16,2024-09-16,2024-09-15,"KENT, JOSEPH",REP
2024-09-15,65250.00,oppose,2024-H-WA-03,WA-03 (2024),H2WA03217,Marie Gluesenkamp Perez,H,WA,03,candidate_id,False,2024-H-WA-03,2024-H-WA-03,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.194,4111420241068857548,1829340,F3X,Q3,N,A,True,False,202410159698270984,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270984,2024-09-16,2024-09-16,2024-09-15,"GLUESENKAMP PEREZ, MARIE",DEM
2024-09-15,106031.25,support,2024-H-OH-13,OH-13 (2024),H4OH13153,Kevin Coughlin,H,OH,13,candidate_id,False,2024-H-OH-13,2024-H-OH-13,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.195,4111420241068857549,1829340,F3X,Q3,N,A,True,False,202410159698270984,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270984,2024-09-16,2024-09-16,2024-09-15,"COUGHLIN, KEVIN",REP
2024-09-15,106031.25,oppose,2024-H-OH-13,OH-13 (2024),H2OH13264,Emilia Strong Sykes,H,OH,13,candidate_id,False,2024-H-OH-13,2024-H-OH-13,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.196,4111420241068857550,1829340,F3X,Q3,N,A,True,False,202410159698270985,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270985,2024-09-16,2024-09-16,2024-09-15,"SYKES, EMILIA",DEM
2024-09-15,80062.50,support,2024-H-OH-09,OH-09 (2024),H4OH09169,Derek Merrin,H,OH,09,candidate_id,False,2024-H-OH-09,2024-H-OH-09,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.197,4111420241068857551,1829340,F3X,Q3,N,A,True,False,202410159698270985,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270985,2024-09-16,2024-09-16,2024-09-15,"MERRIN, DEREK",REP
2024-09-15,80062.50,oppose,2024-H-OH-09,OH-09 (2024),H2OH09031,Marcy Kaptur,H,OH,09,candidate_id,False,2024-H-OH-09,2024-H-OH-09,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.198,4111420241068857552,1829340,F3X,Q3,N,A,True,False,202410159698270986,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270986,2024-09-16,2024-09-16,2024-09-15,"KAPTUR, MARCY HON. M.C.",DEM
2024-09-15,148462.50,support,2024-H-NY-17,NY-17 (2024),H2NY17162,Michael Lawler,H,NY,17,candidate_id,False,2024-H-NY-17,2024-H-NY-17,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.199,4111420241068857553,1829340,F3X,Q3,N,A,True,False,202410159698270986,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270986,2024-09-16,2024-09-16,2024-09-15,"LAWLER, MICHAEL VINCENT",REP
2024-09-15,148462.50,oppose,2024-H-NY-17,NY-17 (2024),H0NY17174,Mondaire Jones,H,NY,17,candidate_id,False,2024-H-NY-17,2024-H-NY-17,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.200,4111420241068857554,1829340,F3X,Q3,N,A,True,False,202410159698270987,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270987,2024-09-16,2024-09-16,2024-09-15,"JONES, MONDAIRE",DEM
2024-09-15,78750.00,support,2024-H-ME-02,ME-02 (2024),H4ME02291,Austin Theriault,H,ME,02,candidate_id,False,2024-H-ME-02,2024-H-ME-02,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.201,4111420241068857555,1829340,F3X,Q3,N,A,True,False,202410159698270987,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270987,2024-09-16,2024-09-16,2024-09-15,"THERIAULT, AUSTIN LEO",REP
2024-09-15,78750.00,oppose,2024-H-ME-02,ME-02 (2024),H8ME02185,Jared F. Golden,H,ME,02,candidate_id,False,2024-H-ME-02,2024-H-ME-02,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.202,4111420241068857556,1829340,F3X,Q3,N,A,True,False,202410159698270988,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270988,2024-09-16,2024-09-16,2024-09-15,"GOLDEN, JARED",DEM
2024-09-15,110937.50,support,2024-H-CA-45,CA-45 (2024),H0CA48198,Michelle Steel,H,CA,45,candidate_id,False,2024-H-CA-45,2024-H-CA-45,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.203,4111420241068857557,1829340,F3X,Q3,N,A,True,False,202410159698270988,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270988,2024-09-16,2024-09-16,2024-09-15,"STEEL, MICHELLE",REP
2024-09-15,110937.50,oppose,2024-H-CA-45,CA-45 (2024),H4CA45170,Derek Tran,H,CA,45,candidate_id,False,2024-H-CA-45,2024-H-CA-45,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.204,4111420241068857558,1829340,F3X,Q3,N,A,True,False,202410159698270989,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270989,2024-09-16,2024-09-16,2024-09-15,"TRAN, DEREK",DEM
2024-09-15,132412.50,support,2024-H-CA-41,CA-41 (2024),H2CA37023,Ken Calvert,H,CA,41,candidate_id,False,2024-H-CA-41,2024-H-CA-41,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.205,4111420241068857559,1829340,F3X,Q3,N,A,True,False,202410159698270989,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270989,2024-09-16,2024-09-16,2024-09-15,"CALVERT, KEN",REP
2024-09-15,132412.50,oppose,2024-H-CA-41,CA-41 (2024),H2CA42205,Will Rollins,H,CA,41,candidate_id,False,2024-H-CA-41,2024-H-CA-41,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.206,4111420241068857560,1829340,F3X,Q3,N,A,True,False,202410159698270990,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270990,2024-09-16,2024-09-16,2024-09-15,"ROLLINS, WILL",DEM
2024-09-15,86268.75,support,2024-H-CA-22,CA-22 (2024),H2CA20094,David G. Valadao,H,CA,22,candidate_id,False,2024-H-CA-22,2024-H-CA-22,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.207,4111420241068857561,1829340,F3X,Q3,N,A,True,False,202410159698270990,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270990,2024-09-16,2024-09-16,2024-09-15,"VALADAO, DAVID",REP
2024-09-15,86268.75,oppose,2024-H-CA-22,CA-22 (2024),H2CA21233,Rudy Salas,H,CA,22,candidate_id,False,2024-H-CA-22,2024-H-CA-22,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.208,4111420241068857562,1829340,F3X,Q3,N,A,True,False,202410159698270991,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270991,2024-09-16,2024-09-16,2024-09-15,"SALAS, RUDY",DEM
2024-09-16,268448.70,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,THE BAKER GROUP LLC,PRINTING/POSTAGE,2024,SE24.149,4111420241068857822,1829340,F3X,Q3,N,A,True,False,202410159698271121,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271121,2024-09-06,2024-09-06,2024-09-16,"TRUMP, DONALD J.",REP
2024-09-16,268448.70,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,THE BAKER GROUP LLC,PRINTING/POSTAGE,2024,SE24.150,4111420241068857823,1829340,F3X,Q3,N,A,True,False,202410159698271121,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271121,2024-09-06,2024-09-06,2024-09-16,"HARRIS, KAMALA",DEM
2024-09-16,72469.33,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,IMGE LLC,DIGITAL MEDIA,2024,SE24.161,4111420241068857723,1829340,F3X,Q3,N,A,True,False,202410159698271071,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271071,2024-09-06,2024-09-06,2024-09-16,"TRUMP, DONALD J.",REP
2024-09-16,72469.33,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,IMGE LLC,DIGITAL MEDIA,2024,SE24.162,4111420241068857724,1829340,F3X,Q3,N,A,True,False,202410159698271072,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271072,2024-09-06,2024-09-06,2024-09-16,"HARRIS, KAMALA",DEM
2024-09-16,147853.50,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,THE BAKER GROUP LLC,PRINTING/POSTAGE,2024,SE24.168,4111420241068857826,1829340,F3X,Q3,N,A,True,False,202410159698271123,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271123,2024-09-11,2024-09-11,2024-09-16,"TRUMP, DONALD J.",REP
2024-09-16,147853.50,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,THE BAKER GROUP LLC,PRINTING/POSTAGE,2024,SE24.169,4111420241068857827,1829340,F3X,Q3,N,A,True,False,202410159698271123,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271123,2024-09-11,2024-09-11,2024-09-16,"HARRIS, KAMALA",DEM
2024-09-16,10928.23,support,2024-H-NE-02,NE-02 (2024),H6NE02125,Don Bacon,H,NE,02,candidate_id,False,2024-H-NE-02,2024-H-NE-02,C00879510,America PAC,ECHO CANYON CONSULTING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.181,4111420241068857598,1829340,F3X,Q3,N,A,True,False,202410159698271009,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271009,2024-09-13,2024-09-13,2024-09-16,"BACON, DONALD J",REP
2024-09-16,10928.22,oppose,2024-H-NE-02,NE-02 (2024),H2NE02132,Tony Vargas,H,NE,02,candidate_id,False,2024-H-NE-02,2024-H-NE-02,C00879510,America PAC,ECHO CANYON CONSULTING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.182,4111420241068857599,1829340,F3X,Q3,N,A,True,False,202410159698271009,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271009,2024-09-13,2024-09-13,2024-09-16,"VARGAS, ANTHONY 'TONY'",DEM
2024-09-16,18688.00,support,2024-H-NM-02,NM-02 (2024),H8NM02156,Yvette Herrell,H,NM,02,candidate_id,False,2024-H-NM-02,2024-H-NM-02,C00879510,America PAC,ECHO CANYON CONSULTING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.183,4111420241068857600,1829340,F3X,Q3,N,A,True,False,202410159698271010,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271010,2024-09-13,2024-09-13,2024-09-16,"HERRELL, STELLA YVETTE",REP
2024-09-16,18688.00,oppose,2024-H-NM-02,NM-02 (2024),H2NM02191,Gabe Vasquez,H,NM,02,candidate_id,False,2024-H-NM-02,2024-H-NM-02,C00879510,America PAC,ECHO CANYON CONSULTING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.184,4111420241068857601,1829340,F3X,Q3,N,A,True,False,202410159698271010,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271010,2024-09-13,2024-09-13,2024-09-16,"VASQUEZ, GABRIEL",DEM
2024-09-16,54851.05,support,2024-H-NJ-07,NJ-07 (2024),H0NJ07261,"Thomas H. Kean, Jr.",H,NJ,07,candidate_id,False,2024-H-NJ-07,2024-H-NJ-07,C00879510,America PAC,ECHO CANYON CONSULTING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.185,4111420241068857602,1829340,F3X,Q3,N,A,True,False,202410159698271011,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271011,2024-09-13,2024-09-13,2024-09-16,"KEAN, THOMAS H. JR.",REP
2024-09-16,54851.05,oppose,2024-H-NJ-07,NJ-07 (2024),H4NJ07107,Sue Altman,H,NJ,07,candidate_id,False,2024-H-NJ-07,2024-H-NJ-07,C00879510,America PAC,ECHO CANYON CONSULTING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.186,4111420241068857603,1829340,F3X,Q3,N,A,True,False,202410159698271011,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271011,2024-09-13,2024-09-13,2024-09-16,"ALTMAN, SUSAN COPIUS",DEM
2024-09-16,21926.70,support,2024-H-IA-03,IA-03 (2024),H2IA03119,Zachary Nunn,H,IA,03,candidate_id,False,2024-H-IA-03,2024-H-IA-03,C00879510,America PAC,ECHO CANYON CONSULTING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.187,4111420241068857604,1829340,F3X,Q3,N,A,True,False,202410159698271012,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271012,2024-09-13,2024-09-13,2024-09-16,"NUNN, ZACH",REP
2024-09-16,21926.70,oppose,2024-H-IA-03,IA-03 (2024),H4IA03172,Lanon Baccam,H,IA,03,candidate_id,False,2024-H-IA-03,2024-H-IA-03,C00879510,America PAC,ECHO CANYON CONSULTING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.188,4111420241068857605,1829340,F3X,Q3,N,A,True,False,202410159698271012,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271012,2024-09-13,2024-09-13,2024-09-16,"BACCAM, LANON",DEM
2024-09-16,65661.63,support,2024-H-NY-19,NY-19 (2024),H2NY19127,Marcus J. Molinaro,H,NY,19,candidate_id,False,2024-H-NY-19,2024-H-NY-19,C00879510,America PAC,ECHO CANYON CONSULTING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.189,4111420241068857606,1829340,F3X,Q3,N,A,True,False,202410159698271013,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271013,2024-09-13,2024-09-13,2024-09-16,"MOLINARO, MARCUS J.",REP
2024-09-16,65661.62,oppose,2024-H-NY-19,NY-19 (2024),H8NY22177,Josh Riley,H,NY,19,candidate_id,False,2024-H-NY-19,2024-H-NY-19,C00879510,America PAC,ECHO CANYON CONSULTING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.190,4111420241068857595,1829340,F3X,Q3,N,A,True,False,202410159698271007,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271007,2024-09-13,2024-09-13,2024-09-16,"RILEY, JOSH",DEM
2024-09-16,16271.25,support,2024-H-CO-08,CO-08 (2024),H4CO08034,Gabe Evans,H,CO,08,candidate_id,False,2024-H-CO-08,2024-H-CO-08,C00879510,America PAC,ECHO CANYON CONSULTING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.191,4111420241068857596,1829340,F3X,Q3,N,A,True,False,202410159698271008,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271008,2024-09-13,2024-09-13,2024-09-16,"EVANS, TIMOTHY GABRIEL JOSEPH",REP
2024-09-16,16271.25,oppose,2024-H-CO-08,CO-08 (2024),H2CO08020,Yadira Caraveo,H,CO,08,candidate_id,False,2024-H-CO-08,2024-H-CO-08,C00879510,America PAC,ECHO CANYON CONSULTING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.192,4111420241068857597,1829340,F3X,Q3,N,A,True,False,202410159698271008,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271008,2024-09-13,2024-09-13,2024-09-16,"CARAVEO, YADIRA",DEM
2024-09-16,163225.17,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,IMGE LLC,DIGITAL MEDIA,2024,SE24.215,4111420241068857725,1829340,F3X,Q3,N,A,True,False,202410159698271072,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271072,2024-09-16,2024-09-16,2024-09-16,"TRUMP, DONALD J.",REP
2024-09-16,163225.17,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,IMGE LLC,DIGITAL MEDIA,2024,SE24.216,4111420241068857726,1829340,F3X,Q3,N,A,True,False,202410159698271073,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271073,2024-09-16,2024-09-16,2024-09-16,"HARRIS, KAMALA",DEM
2024-09-16,41236.03,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,IMGE LLC,TEXTING,2024,SE24.217,4111420241068857727,1829340,F3X,Q3,N,A,True,False,202410159698271073,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271073,2024-09-16,2024-09-16,2024-09-16,"TRUMP, DONALD J.",REP
2024-09-16,21677.50,support,2024-H-CO-08,CO-08 (2024),H4CO08034,Gabe Evans,H,CO,08,candidate_id,False,2024-H-CO-08,2024-H-CO-08,C00879510,America PAC,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,2024,SE24.218,4111420241068857628,1829340,F3X,Q3,N,A,True,False,202410159698271024,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271024,2024-09-16,2024-09-16,2024-09-16,"EVANS, TIMOTHY GABRIEL JOSEPH",REP
2024-09-16,21677.50,oppose,2024-H-CO-08,CO-08 (2024),H2CO08020,Yadira Caraveo,H,CO,08,candidate_id,False,2024-H-CO-08,2024-H-CO-08,C00879510,America PAC,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,2024,SE24.219,4111420241068857629,1829340,F3X,Q3,N,A,True,False,202410159698271024,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271024,2024-09-16,2024-09-16,2024-09-16,"CARAVEO, YADIRA",DEM
2024-09-16,24810.50,support,2024-H-NM-02,NM-02 (2024),H8NM02156,Yvette Herrell,H,NM,02,candidate_id,False,2024-H-NM-02,2024-H-NM-02,C00879510,America PAC,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,2024,SE24.220,4111420241068857630,1829340,F3X,Q3,N,A,True,False,202410159698271025,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271025,2024-09-16,2024-09-16,2024-09-16,"HERRELL, STELLA YVETTE",REP
2024-09-16,24810.50,oppose,2024-H-NM-02,NM-02 (2024),H2NM02191,Gabe Vasquez,H,NM,02,candidate_id,False,2024-H-NM-02,2024-H-NM-02,C00879510,America PAC,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,2024,SE24.221,4111420241068857631,1829340,F3X,Q3,N,A,True,False,202410159698271025,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271025,2024-09-16,2024-09-16,2024-09-16,"VASQUEZ, GABRIEL",DEM
2024-09-16,14523.50,support,2024-H-NE-02,NE-02 (2024),H6NE02125,Don Bacon,H,NE,02,candidate_id,False,2024-H-NE-02,2024-H-NE-02,C00879510,America PAC,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,2024,SE24.222,4111420241068857632,1829340,F3X,Q3,N,A,True,False,202410159698271026,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271026,2024-09-16,2024-09-16,2024-09-16,"BACON, DONALD J",REP
2024-09-16,14523.50,oppose,2024-H-NE-02,NE-02 (2024),H2NE02132,Tony Vargas,H,NE,02,candidate_id,False,2024-H-NE-02,2024-H-NE-02,C00879510,America PAC,FULL REACH MEDIA GROUP LLC,DIGITAL MEDIA,2024,SE24.223,4111420241068857633,1829340,F3X,Q3,N,A,True,False,202410159698271026,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698271026,2024-09-16,2024-09-16,2024-09-16,"VARGAS, ANTHONY 'TONY'",DEM
2024-09-16,456899.15,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.224,4111420241068857563,1829340,F3X,Q3,N,A,True,False,202410159698270991,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270991,2024-09-17,2024-09-17,2024-09-16,"TRUMP, DONALD J.",REP
2024-09-16,456899.15,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.225,4111420241068857564,1829340,F3X,Q3,N,A,True,False,202410159698270992,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270992,2024-09-17,2024-09-17,2024-09-16,"HARRIS, KAMALA",DEM
2024-09-16,418386.80,support,2024-P-US,President (2024),P80001571,Donald J. Trump,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.226,4111420241068857565,1829340,F3X,Q3,N,A,True,False,202410159698270992,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270992,2024-09-17,2024-09-17,2024-09-16,"TRUMP, DONALD J.",REP
2024-09-16,418386.80,oppose,2024-P-US,President (2024),P00009423,Kamala Harris,P,US,00,candidate_id,False,2024-P-US,2024-P-US,C00879510,America PAC,BLITZ CANVASSING LLC,CANVASSING/FIELD OPERATIONS,2024,SE24.227,4111420241068857566,1829340,F3X,Q3,N,A,True,False,202410159698270993,https://docquery.fec.gov/cgi-bin/fecimg/?202410159698270993,2024-09-17,2024-09-17,2024-09-16,"HARRIS, KAMALA",DEM
